"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-03","13.87",," 1126","0.00",,"36","27",,"  280","  220","23.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-04","8.95",," 0038","0.00",,"31","18",,"  260","  270","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-05","6.93",," 0806","0.00",,"32","21",,"  320","  320","15.0","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-06","8.05",," 1400","0.00",,"40","21",,"  240","  240","19.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-07","12.53",," 1109","0.00",,"43","29",,"  220","  230","23.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-08","12.08",," 2251","0.00",,"31","21",,"  330","  320","19.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-09","14.99",," 1524","0.00",,"21","13",,"  320","  320","21.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-10","10.51",," 0139","0.00",,"17","4",,"  320","  310","21.9","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-11","5.37",," 1512","0.00",,"21","3",,"  350","  290","12.1","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-12","15.43",," 1448","0.00",,"22","6",,"  320","  300","28.0","33.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-13","7.61",," 0021","0.00",,"17","2",,"  340","  340","19.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-14","10.51",," 1042","0.00",,"18","10",,"  140","  140","18.1","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-15","6.71",," 0019","0.00",,"27","18",,"  260","  150","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-16","3.58",," 1904","0.00",,"33","21",,"  290","  280","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-17","5.37",," 0802","0.00",,"34","17",,"   70","  360","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-18","13.42",," 1827",,,"40","24",,"  160","  160","23.9","35.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-19","23.26",," 1411","0.00",,"61","39",,"  230","  250","44.1","57.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-20","10.51",," 0525","0.00",,"56","36",,"  280","  210","18.1","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-21","6.93",," 1453","0.00",,"42","28",,"   40","  330","14.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-22","2.91",," 1648","0.00",,"47","23",,"   80","   80","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-23","6.93",," 2353","0.00",,"46","24",,"   30","   40","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-24","21.03",," 0846","0.00",,"36","32",,"   20","   30","33.1","42.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-25","16.33",," 0048","0.00",,"38","30",,"  330","  330","25.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-26","8.50",," 0123","0.00",,"33","24",,"  330","  330","16.1","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-27","13.42",," 1449","0.00",,"54","27",,"  210","  220","21.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-28","17.45",," 2000","0.02",,"62","36",,"  310","  300","32.0","40.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-02-29","15.66",," 1336","0.00",,"53","28",,"   60","  280","23.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-01","16.55",," 1341","0.00",,"30","16",,"  320","  350","28.0","34.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-02","5.82",," 1059","0.00",,"32","9",,"  210","  250","13.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-03","8.50",," 2047","0.03",,"34","22",,"   10","   10","16.1","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-04","6.71",," 2046","0.00",,"39","18",,"  170","  160","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-05","9.17",," 1056","0.00",,"40","29",,"  320","  320","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-06","12.53",," 0957","0.00",,"53","25",,"  170","  180","23.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-07","12.75",," 1320","0.03",,"63","42",,"  170","  180","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-08","14.09",," 1127","0.02",,"71","56",,"  220","  190","25.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-09","9.62",," 1229","0.22",,"62","48",,"  240","  230","18.1","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-10","5.82",," 0909","0.00",,"53","36",,"   10","   10","14.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-11","3.80",," 1809","0.00",,"59","28",,"   80","   90","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-12","4.47",," 1632","0.00",,"62","29",,"   90","   90","12.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-13","9.40",," 0826","0.62",,"50","45",,"   80","   80","21.0","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-14","2.91",," 0426","0.04",,"54","43",,"  330","  330","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-15","10.96",," 2324","0.24",,"63","48",,"  230","  240","30.0","36.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-16","22.59",," 1824","0.12",,"56","43",,"  260","  250","40.0","53.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-17","14.99",," 1208","0.00",,"56","38",,"  280","  280","28.0","36.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-18","8.72",," 0315","0.00",,"48","31",,"   60","  280","15.0","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-19","7.16",," 1604","0.00",,"45","33",,"   70","   60","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-20","9.84",," 1102","0.00",,"47","28",,"  320","   20","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-21","6.71",," 1351","0.00",,"50","27",,"  230","  250","16.1","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-22","11.86",," 1056","0.00",,"64","40",,"  220","  210","21.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-23","14.76",," 1338","0.06",,"44","36",,"   40","   60","23.0","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-24","14.54",," 1943","0.99",,"42","29",,"  340","  350","25.9","34.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-25","4.70",," 0041","0.00",,"48","26",,"  350","  340","14.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-26","6.93",," 1312","0.00",,"56","31",,"  160","  150","14.1","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-27","9.17",," 1349","0.16",,"59","36",,"  330","  310","19.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-28","9.62",," 0624","0.00",,"53","33",,"  310","  310","19.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-29","5.37",," 1544","0.00",,"58","29",,"  170","  170","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-30","16.33",," 1840","0.22",,"62","44",,"  170","  190","25.9","34.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-03-31","17.67",," 1219","0.20",,"66","42",,"  260","  250","30.0","38.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-01","8.95",," 1624","0.06",,"50","34",,"  310","  280","25.1","34.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-02","17.00",," 1105","0.01",,"40","25",,"  310","  310","40.0","51.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-03","17.22",," 1423","0.00",,"72","25",,"  220","  230","36.9","46.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-04","11.63",," 0516","0.00",,"39","28",,"  360","  360","21.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-05","9.62",," 2052","0.02",,"46","20",,"  160","  140","19.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-06","11.41",," 2305","0.45",,"49","40",,"  320","  320","21.9","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-07","13.42",," 1313","0.01",,"42","33",,"  320","  320","23.9","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-08","15.66",," 1350","0.08",,"42","27",,"  320","  310","31.1","40.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-09","10.07",," 0154","0.00",,"39","22",,"  340","  340","21.9","27.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-10","14.09",," 0435","0.10",,"50","34",,"  180","  140","25.9","34.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-11","12.08",," 1445","0.00",,"50","34",,"  300","  280","25.1","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-12","5.37",," 1652","0.00",,"51","28",,"  100","   90","14.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-13","6.93",," 1247","0.00",,"58","30",,"   90","  140","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-14","7.61",," 1416","0.00",,"64","37",,"  110","   90","14.1","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-15","8.28",," 1610","0.00",,"72","40",,"   90","   60","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-16","6.93",," 1629","0.00",,"77","41",,"   70","   80","18.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-17","4.92",," 1621","0.00",,"80","41",,"   60","   60","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-18","4.25",," 1242","0.00",,"82","46",,"  210","  210","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-19","11.18",," 1507","0.00",,"59","49",,"   20","   30","21.9","27.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-20","9.17",," 1906","0.36",,"71","48",,"  180","  160","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-21","6.26",," 1657","0.00",,"70","47",,"  230","  230","33.1","42.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-22","10.51",," 0822","0.00",,"59","37",,"   10","   10","21.0","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-23","6.71",," 1730","0.00",,"65","33",,"  130","  110","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-24","9.17",," 1129","0.00",,"78","41",,"  180","  170","18.1","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-25","13.42",," 1545","0.06",,"83","59",,"  220","  210","25.1","33.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-26","12.08",," 2343","0.00",,"63","43",,"   60","   60","21.9","27.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-27","14.32",," 1730","0.89",,"50","41",,"   50","   60","25.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-28","10.29",," 0407","0.13",,"52","43",,"   70","   70","18.1","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-29","8.72",," 0751","0.01",,"51","43",,"   10","   10","16.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-04-30","13.42",," 1601","0.67",,"50","43",,"   60","   60","23.0","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-01","11.41",," 1746","0.36",,"50","44",,"   20","   30","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-02","10.51",," 1452","0.00",,"60","40",,"   60","   60","21.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-03","8.05",," 1531","0.00",,"67","36",,"  270","  270","21.9","27.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-04","12.75",," 0023","0.40",,"55","38",,"  330","  320","28.0","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-05","8.50",," 0007","0.00",,"67","39",,"  360","   10","16.1","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-06","7.61",," 1632","0.00",,"82","42",,"  260","  290","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-07","8.95",," 1017","0.03",,"68","42",,"   30","   30","25.1","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-08","4.25",," 1331","0.00",,"68","37",,"  210","  210","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-09","10.96",," 1105","0.34",,"59","51",,"  120","  110","19.9","27.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-10","7.83",," 0223","1.04",,"67","53",,"  100","  100","15.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-11","6.71",," 2030","0.47",,"72","55",,"   70","   90","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-12","11.41",," 1645","1.26",,"69","53",,"  280","  280","23.9","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-13","10.74",," 2044","0.66",,"66","44",,"  330","  330","30.0","36.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-14","13.42",," 1123","0.00",,"48","40",,"  310","  290","23.0","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-15","8.50",," 0837","0.00",,"56","34",,"  320","  310","21.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-16","12.30",," 1048","0.00",,"70","40",,"  230","  230","21.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-17","7.61",," 1621","0.00",,"61","41",,"   30","   40","14.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-18","6.71",," 1359","0.00",,"67","37",,"   70","   80","17.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-19","4.03",," 1217","0.00",,"70","38",,"   80","   60","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-20","6.93",," 1156","0.00",,"68","44",,"   50","   90","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-21","6.04",," 1507","0.00",,"76","50",,"   60","   40","14.1","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-22","5.82",," 1258","0.00",,"79","47",,"   50","   50","15.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-23","5.82",," 1325","0.00",,"81","48",,"  150","  180","15.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-24","9.40",," 1106","0.00",,"87","56",,"  220","  220","21.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-25","8.50",," 1539","0.57",,"87","63",,"  240","  230","38.9","59.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-26","7.61",," 1355","0.00",,"84","64",,"  230","  230","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-27","11.41",," 1937","0.35",,"82","67",,"  180","  190","25.1","34.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-28","14.54",," 1810","0.11",,"83","65",,"  240","  190","25.9","34.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-29","10.29",," 0847","0.00",,"79","61",,"  230","  240","23.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-30","6.04",," 1333","0.00",,"86","60",,"  300","  310","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-05-31","8.50",," 1340","0.57",,"83","64",,"  290","  290","23.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-01","6.26",," 0336","0.12",,"80","61",,"  290","  280","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-02","6.49",," 1229","0.00",,"79","54",,"  280","  260","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-03","4.47",," 1549","0.00",,"83","53",,"  150","  210","8.9","12.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-04","6.71",," 0952","0.93",,"72","61",,"  190","  180","15.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-05","10.51",," 2031","0.15",,"79","60",,"  330","  330","29.1","40.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-06","11.41",," 1441","0.00",,"82","53",,"  290","  270","29.1","36.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-07","9.17",," 1634","0.00",,"68","52",,"  330","  350","18.1","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-08","4.92",," 1328","0.00",,"76","48",,"  340","  340","16.1","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-09","6.04",," 1237","0.14",,"70","53",,"  210","  200","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-10","8.95",," 1528","0.00",,"91","61",,"  220","  220","23.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-11","8.28",," 1320","0.00",,"91","67",,"  290","  240","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-12","11.63",," 0744","0.00",,"74","57",,"   50","   60","21.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-13","4.92",," 1845","0.00",,"88","53",,"   60","   70","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-14","8.28",," 1559","0.43",,"88","64",,"  150","  150","23.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-15","10.96",," 0032","0.94",,"90","68",,"  250","  250","23.9","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-16","11.41",," 1315","0.00",,"75","61",,"  350","  330","19.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-17","8.05",," 1101","0.00",,"84","57",,"   60","   60","15.0","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-18","3.36",," 1322","0.00",,"87","56",,"  120","  120","12.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-19","6.93",," 1705","0.00",,"88","60",,"  230","  230","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-20","13.20",," 0948","0.00",,"91","67",,"  260","  240","23.0","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-21","7.38",," 1432","0.00",,"82","59",,"  290","  280","19.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-22","7.61",," 1917","0.43",,"74","64",,"  300","  300","19.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-23","6.26",," 1544","0.00",,"80","60",,"   30","   30","15.0","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-24","5.37",," 1051","0.00",,"84","58",,"   90","  100","13.0","18.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-25","8.95",," 0944","0.00",,"88","63",,"  180","  170","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-26","8.05",," 1635","0.00",,"88","67",,"  300","  300","17.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-27","10.51",," 1429","0.00",,"88","66",,"  270","  290","23.0","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-28","6.04",," 1518","0.00",,"72","55",,"   10","   20","15.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-29","3.13",," 0905","0.00",,"79","50",,"  270","  340","12.1","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-06-30","7.38",," 1544","0.00",,"77","55",,"  220","  200","15.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-01","8.95",," 0628","0.00",,"75","54",,"   10","   10","23.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-02","2.68",," 1215","0.00",,"75","52",,"  160","  160","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-03","6.71",," 1404","0.00",,"78","53",,"  120","  130","15.0","19.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-04","4.92",," 1605","0.00",,"77","65",,"  230","  240","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-05","6.71",," 1155","0.00",,"87","65",,"  220","  270","15.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-06","8.05",," 0137","0.88",,"86","67",,"   10","  360","32.0","40.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-07","4.47",," 1707","0.85",,"83","66",,"  140","  140","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2016-07-08","9.62",," 1643","0.00",,"85","66",,"  270","  270","25.1","30.0",,,,,,,
